# Datafile created by QuickNXS 0.9.39
# Date: 2014-04-14 10:15:47
# Type: Specular
# Input file indices: 16236+16237+16238+16239
# Extracted states: +
# 
# [Direct Beam Runs]
# DB_ID  P0  PN  x_pos   x_width  y_pos   y_width  bg_pos  bg_width  dpix  tth           number  File                                            
# 1      0   0   157.7   6        132.5   59       84.8    125       158   2.86102e-06   16213   /SNS/REF_M/IPTS-10790/data/REF_M_16213_histo.nxs
# 2      0   0   157.6   6        132.5   59       84.8    125       158   2.86102e-06   16214   /SNS/REF_M/IPTS-10790/data/REF_M_16214_histo.nxs
# 
# [Data Runs]
# scale     P0    PN   x_pos   x_width  y_pos  y_width  bg_pos  bg_width  extract_fan  dpix  tth        number  DB_ID  File                                            
# 3.8815    86    34   159     6        134    64       84.8    125       False        158   0.695226   16236   1      /SNS/REF_M/IPTS-10790/data/REF_M_16236_histo.nxs
# 3.77572   115   4    159.1   6        134    64       84.8    125       False        158   0.695226   16237   2      /SNS/REF_M/IPTS-10790/data/REF_M_16237_histo.nxs
# 2.76694   115   2    160.3   7        134    64       84.8    125       False        158   1.37271    16238   2      /SNS/REF_M/IPTS-10790/data/REF_M_16238_histo.nxs
# 1.96789   116   2    161.3   8        134    64       84.8    125       False        158   2.72533    16239   2      /SNS/REF_M/IPTS-10790/data/REF_M_16239_histo.nxs
# 
# [Global Options]
# name           value
# sample_length  18   
# 
# [Data]
# Qz [Å⁻¹]            	R [a.u.]            	dR [a.u.]           	dQz [Å⁻¹]           	αi [rad]            
3.898057e-02      	2.535175e-04      	1.346476e-05      	8.212448e-04      	1.166350e-02      
3.976805e-02      	1.745273e-04      	1.108983e-05      	8.390934e-04      	1.166350e-02      
4.058801e-02      	1.365382e-04      	9.808801e-06      	8.577557e-04      	1.166350e-02      
4.144249e-02      	1.770324e-04      	1.098641e-05      	8.772907e-04      	1.166350e-02      
4.233373e-02      	2.733851e-04      	1.354157e-05      	8.977611e-04      	1.166350e-02      
4.326414e-02      	4.037954e-04      	1.623277e-05      	9.192376e-04      	1.166350e-02      
4.423637e-02      	5.066376e-04      	1.787672e-05      	9.417969e-04      	1.166350e-02      
4.525330e-02      	6.782294e-04      	2.036193e-05      	9.655253e-04      	1.166350e-02      
4.631808e-02      	7.401903e-04      	2.107516e-05      	9.905173e-04      	1.166350e-02      
4.743418e-02      	7.852542e-04      	2.201860e-05      	1.016877e-03      	1.166350e-02      
4.860540e-02      	8.318256e-04      	2.286671e-05      	1.044724e-03      	1.166350e-02      
4.983591e-02      	7.733773e-04      	2.154306e-05      	1.074188e-03      	1.166350e-02      
5.113035e-02      	6.776922e-04      	2.067035e-05      	1.105418e-03      	1.166350e-02      
5.249383e-02      	5.527195e-04      	1.884877e-05      	1.138578e-03      	1.166350e-02      
5.393202e-02      	4.257668e-04      	1.637588e-05      	1.173858e-03      	1.166350e-02      
5.545123e-02      	3.027113e-04      	1.369110e-05      	1.211467e-03      	1.166350e-02      
5.705851e-02      	1.812790e-04      	1.124046e-05      	1.251651e-03      	1.166350e-02      
5.876175e-02      	8.887582e-05      	8.284677e-06      	1.294683e-03      	1.166350e-02      
6.056979e-02      	6.150918e-05      	7.270494e-06      	1.340881e-03      	1.166350e-02      
6.249265e-02      	6.542832e-05      	7.944218e-06      	1.390613e-03      	1.166350e-02      
6.454159e-02      	1.073422e-04      	1.086967e-05      	1.444302e-03      	1.166350e-02      
6.617317e-02      	1.390842e-04      	6.040001e-06      	1.378634e-03      	2.333017e-02      
6.672944e-02      	1.617329e-04      	1.569784e-05      	1.502442e-03      	1.166350e-02      
6.730433e-02      	1.658755e-04      	6.428477e-06      	1.403510e-03      	2.333017e-02      
6.847484e-02      	1.909322e-04      	6.764206e-06      	1.429321e-03      	2.333017e-02      
6.907082e-02      	2.024900e-04      	1.781024e-05      	1.565612e-03      	1.166350e-02      
